index,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,camera,image_path
1098,0.362,0.2423,0.092,0.6903,-0.698,1.0231,20.74,13.88,5.27,39.55,-39.99,58.62,cam0,images/cam0/001098.png
1098,0.362,0.2423,0.092,0.6903,-0.698,1.0231,20.74,13.88,5.27,39.55,-39.99,58.62,cam3,images/cam3/001098.png
1099,-0.4033,-0.4018,-0.6074,1.1673,-0.0244,-0.6426,-23.11,-23.02,-34.8,66.88,-1.4,-36.82,cam0,images/cam0/001099.png
1099,-0.4033,-0.4018,-0.6074,1.1673,-0.0244,-0.6426,-23.11,-23.02,-34.8,66.88,-1.4,-36.82,cam3,images/cam3/001099.png
1100,0.1119,-0.5107,-0.9924,1.0706,0.3021,-1.1474,6.41,-29.26,-56.86,61.34,17.31,-65.74,cam0,images/cam0/001100.png
1100,0.1119,-0.5107,-0.9924,1.0706,0.3021,-1.1474,6.41,-29.26,-56.86,61.34,17.31,-65.74,cam3,images/cam3/001100.png
1101,0.4953,-0.3419,-1.198,0.813,-0.5184,-0.8896,28.38,-19.59,-68.64,46.58,-29.7,-50.97,cam0,images/cam0/001101.png
1101,0.4953,-0.3419,-1.198,0.813,-0.5184,-0.8896,28.38,-19.59,-68.64,46.58,-29.7,-50.97,cam3,images/cam3/001101.png
1102,-0.6273,0.1901,0.3665,-0.233,-0.7807,0.6871,-35.94,10.89,21.0,-13.35,-44.73,39.37,cam0,images/cam0/001102.png
1102,-0.6273,0.1901,0.3665,-0.233,-0.7807,0.6871,-35.94,10.89,21.0,-13.35,-44.73,39.37,cam3,images/cam3/001102.png
1103,-1.0676,0.2531,0.8421,-0.5154,-0.6641,0.7117,-61.17,14.5,48.25,-29.53,-38.05,40.78,cam0,images/cam0/001103.png
1103,-1.0676,0.2531,0.8421,-0.5154,-0.6641,0.7117,-61.17,14.5,48.25,-29.53,-38.05,40.78,cam3,images/cam3/001103.png
1104,-0.7423,-0.2101,0.1103,0.052,-0.1564,-0.9694,-42.53,-12.04,6.32,2.98,-8.96,-55.54,cam0,images/cam0/001104.png
1104,-0.7423,-0.2101,0.1103,0.052,-0.1564,-0.9694,-42.53,-12.04,6.32,2.98,-8.96,-55.54,cam3,images/cam3/001104.png
1105,-0.2393,-0.5814,0.115,0.8098,-0.2653,-0.0045,-13.71,-33.31,6.59,46.4,-15.2,-0.26,cam0,images/cam0/001105.png
1105,-0.2393,-0.5814,0.115,0.8098,-0.2653,-0.0045,-13.71,-33.31,6.59,46.4,-15.2,-0.26,cam3,images/cam3/001105.png
1106,-0.1241,-0.8006,-0.1042,0.8252,-0.6013,1.0046,-7.11,-45.87,-5.97,47.28,-34.45,57.56,cam0,images/cam0/001106.png
1106,-0.1241,-0.8006,-0.1042,0.8252,-0.6013,1.0046,-7.11,-45.87,-5.97,47.28,-34.45,57.56,cam3,images/cam3/001106.png
1107,-0.3988,-0.5369,-0.8988,0.2039,-0.7899,0.118,-22.85,-30.76,-51.5,11.68,-45.26,6.76,cam0,images/cam0/001107.png
1107,-0.3988,-0.5369,-0.8988,0.2039,-0.7899,0.118,-22.85,-30.76,-51.5,11.68,-45.26,6.76,cam3,images/cam3/001107.png
1108,-0.0536,-0.0859,-1.3008,0.6397,-0.5414,-1.3022,-3.07,-4.92,-74.53,36.65,-31.02,-74.61,cam0,images/cam0/001108.png
1108,-0.0536,-0.0859,-1.3008,0.6397,-0.5414,-1.3022,-3.07,-4.92,-74.53,36.65,-31.02,-74.61,cam3,images/cam3/001108.png
1109,0.1456,0.1977,-0.0382,-0.1442,-0.4248,-0.3405,8.34,11.33,-2.19,-8.26,-24.34,-19.51,cam0,images/cam0/001109.png
1109,0.1456,0.1977,-0.0382,-0.1442,-0.4248,-0.3405,8.34,11.33,-2.19,-8.26,-24.34,-19.51,cam3,images/cam3/001109.png
1110,0.7316,0.5046,1.2332,-0.9203,-1.1826,0.0398,41.92,28.91,70.66,-52.73,-67.76,2.28,cam0,images/cam0/001110.png
1110,0.7316,0.5046,1.2332,-0.9203,-1.1826,0.0398,41.92,28.91,70.66,-52.73,-67.76,2.28,cam3,images/cam3/001110.png
1111,-0.5077,-0.7332,0.7807,-0.2285,0.3067,0.1932,-29.09,-42.01,44.73,-13.09,17.57,11.07,cam0,images/cam0/001111.png
1111,-0.5077,-0.7332,0.7807,-0.2285,0.3067,0.1932,-29.09,-42.01,44.73,-13.09,17.57,11.07,cam3,images/cam3/001111.png
1112,0.526,0.8283,-0.4156,-1.0462,-0.6964,0.3543,30.14,47.46,-23.81,-59.94,-39.9,20.3,cam0,images/cam0/001112.png
1112,0.526,0.8283,-0.4156,-1.0462,-0.6964,0.3543,30.14,47.46,-23.81,-59.94,-39.9,20.3,cam3,images/cam3/001112.png
1113,-0.1211,-0.0305,0.8451,0.3864,-0.9187,0.6564,-6.94,-1.75,48.42,22.14,-52.64,37.61,cam0,images/cam0/001113.png
1113,-0.1211,-0.0305,0.8451,0.3864,-0.9187,0.6564,-6.94,-1.75,48.42,22.14,-52.64,37.61,cam3,images/cam3/001113.png
1114,0.2454,-0.1134,0.569,0.4555,0.2653,0.8636,14.06,-6.5,32.6,26.1,15.2,49.48,cam0,images/cam0/001114.png
1114,0.2454,-0.1134,0.569,0.4555,0.2653,0.8636,14.06,-6.5,32.6,26.1,15.2,49.48,cam3,images/cam3/001114.png
1115,0.1717,-0.1641,-0.322,-0.4248,0.7608,-0.8006,9.84,-9.4,-18.45,-24.34,43.59,-45.87,cam0,images/cam0/001115.png
1115,0.1717,-0.1641,-0.322,-0.4248,0.7608,-0.8006,9.84,-9.4,-18.45,-24.34,43.59,-45.87,cam3,images/cam3/001115.png
1116,-0.1595,0.0398,-0.0045,0.4601,0.0014,0.2393,-9.14,2.28,-0.26,26.36,0.08,13.71,cam0,images/cam0/001116.png
1116,-0.1595,0.0398,-0.0045,0.4601,0.0014,0.2393,-9.14,2.28,-0.26,26.36,0.08,13.71,cam3,images/cam3/001116.png
1117,-0.2868,-0.2025,0.5966,0.5459,-0.5966,1.2102,-16.43,-11.6,34.18,31.28,-34.18,69.34,cam0,images/cam0/001117.png
1117,-0.2868,-0.2025,0.5966,0.5459,-0.5966,1.2102,-16.43,-11.6,34.18,31.28,-34.18,69.34,cam3,images/cam3/001117.png
1118,-1.4005,-0.569,-0.8435,0.9004,0.6688,0.9955,-80.24,-32.6,-48.33,51.59,38.32,57.04,cam0,images/cam0/001118.png
1118,-1.4005,-0.569,-0.8435,0.9004,0.6688,0.9955,-80.24,-32.6,-48.33,51.59,38.32,57.04,cam3,images/cam3/001118.png
1119,0.233,-0.9235,0.7025,-0.4217,-0.3819,-0.6611,13.35,-52.91,40.25,-24.16,-21.88,-37.88,cam0,images/cam0/001119.png
1119,0.233,-0.9235,0.7025,-0.4217,-0.3819,-0.6611,13.35,-52.91,40.25,-24.16,-21.88,-37.88,cam3,images/cam3/001119.png
1120,0.5644,-0.9495,0.8329,0.4002,0.8344,0.905,32.34,-54.4,47.72,22.93,47.81,51.85,cam0,images/cam0/001120.png
1120,0.5644,-0.9495,0.8329,0.4002,0.8344,0.905,32.34,-54.4,47.72,22.93,47.81,51.85,cam3,images/cam3/001120.png
1121,0.4632,-0.5859,0.9879,0.3665,1.0353,0.3972,26.54,-33.57,56.6,21.0,59.32,22.76,cam0,images/cam0/001121.png
1121,0.4632,-0.5859,0.9879,0.3665,1.0353,0.3972,26.54,-33.57,56.6,21.0,59.32,22.76,cam3,images/cam3/001121.png
1122,0.1012,0.0122,1.1535,-0.1442,0.684,-1.2823,5.8,0.7,66.09,-8.26,39.19,-73.47,cam0,images/cam0/001122.png
1122,0.1012,0.0122,1.1535,-0.1442,0.684,-1.2823,5.8,0.7,66.09,-8.26,39.19,-73.47,cam3,images/cam3/001122.png
1123,-1.1551,0.3005,-0.1948,1.0462,0.0843,-0.7807,-66.18,17.22,-11.16,59.94,4.83,-44.73,cam0,images/cam0/001123.png
1123,-1.1551,0.3005,-0.1948,1.0462,0.0843,-0.7807,-66.18,17.22,-11.16,59.94,4.83,-44.73,cam3,images/cam3/001123.png
1124,-1.2593,-0.3021,0.0138,0.0229,0.6458,-0.5952,-72.15,-17.31,0.79,1.31,37.0,-34.1,cam0,images/cam0/001124.png
1124,-1.2593,-0.3021,0.0138,0.0229,0.6458,-0.5952,-72.15,-17.31,0.79,1.31,37.0,-34.1,cam3,images/cam3/001124.png
1125,-0.9004,-0.9065,0.2899,-1.2163,0.9126,-0.437,-51.59,-51.94,16.61,-69.69,52.29,-25.04,cam0,images/cam0/001125.png
1125,-0.9004,-0.9065,0.2899,-1.2163,0.9126,-0.437,-51.59,-51.94,16.61,-69.69,52.29,-25.04,cam3,images/cam3/001125.png
1126,-0.0859,-0.8727,-0.6657,-1.29,-0.7669,0.1073,-4.92,-50.0,-38.14,-73.91,-43.94,6.15,cam0,images/cam0/001126.png
1126,-0.0859,-0.8727,-0.6657,-1.29,-0.7669,0.1073,-4.92,-50.0,-38.14,-73.91,-43.94,6.15,cam3,images/cam3/001126.png
1127,0.3711,-0.2484,-0.385,-0.2913,-0.4341,0.2899,21.26,-14.23,-22.06,-16.69,-24.87,16.61,cam0,images/cam0/001127.png
1127,0.3711,-0.2484,-0.385,-0.2913,-0.4341,0.2899,21.26,-14.23,-22.06,-16.69,-24.87,16.61,cam3,images/cam3/001127.png
1128,0.3697,0.48,0.0138,0.5123,-0.0075,0.2545,21.18,27.5,0.79,29.35,-0.43,14.58,cam0,images/cam0/001128.png
1128,0.3697,0.48,0.0138,0.5123,-0.0075,0.2545,21.18,27.5,0.79,29.35,-0.43,14.58,cam3,images/cam3/001128.png
1129,-0.0597,0.6288,-0.5308,-0.1395,-1.2931,0.233,-3.42,36.03,-30.41,-7.99,-74.09,13.35,cam0,images/cam0/001129.png
1129,-0.0597,0.6288,-0.5308,-0.1395,-1.2931,0.233,-3.42,36.03,-30.41,-7.99,-74.09,13.35,cam3,images/cam3/001129.png
1130,1.2102,0.1272,1.1273,1.0046,0.0075,0.9969,69.34,7.29,64.59,57.56,0.43,57.12,cam0,images/cam0/001130.png
1130,1.2102,0.1272,1.1273,1.0046,0.0075,0.9969,69.34,7.29,64.59,57.56,0.43,57.12,cam3,images/cam3/001130.png
1131,0.6304,-0.1564,-0.4725,1.1842,0.2285,-0.0305,36.12,-8.96,-27.07,67.85,13.09,-1.75,cam0,images/cam0/001131.png
1131,0.6304,-0.1564,-0.4725,1.1842,0.2285,-0.0305,36.12,-8.96,-27.07,67.85,13.09,-1.75,cam3,images/cam3/001131.png
1132,-0.5475,0.003,-0.48,0.454,-0.3512,-0.233,-31.37,0.17,-27.5,26.01,-20.12,-13.35,cam0,images/cam0/001132.png
1132,-0.5475,0.003,-0.48,0.454,-0.3512,-0.233,-31.37,0.17,-27.5,26.01,-20.12,-13.35,cam3,images/cam3/001132.png
1133,0.4725,-0.7576,0.7746,-0.8191,-0.7915,0.3082,27.07,-43.41,44.38,-46.93,-45.35,17.66,cam0,images/cam0/001133.png
1133,0.4725,-0.7576,0.7746,-0.8191,-0.7915,0.3082,27.07,-43.41,44.38,-46.93,-45.35,17.66,cam3,images/cam3/001133.png
1134,0.5016,-0.7179,0.3834,-0.5016,-0.2086,-0.0276,28.74,-41.13,21.97,-28.74,-11.95,-1.58,cam0,images/cam0/001134.png
1134,0.5016,-0.7179,0.3834,-0.5016,-0.2086,-0.0276,28.74,-41.13,21.97,-28.74,-11.95,-1.58,cam3,images/cam3/001134.png
1135,-0.6948,0.1304,-1.2823,1.0123,1.0645,-1.0584,-39.81,7.47,-73.47,58.0,60.99,-60.64,cam0,images/cam0/001135.png
1135,-0.6948,0.1304,-1.2823,1.0123,1.0645,-1.0584,-39.81,7.47,-73.47,58.0,60.99,-60.64,cam3,images/cam3/001135.png
1136,-0.8191,-0.2147,-0.7409,0.8912,-0.2192,0.4463,-46.93,-12.3,-42.45,51.06,-12.56,25.57,cam0,images/cam0/001136.png
1136,-0.8191,-0.2147,-0.7409,0.8912,-0.2192,0.4463,-46.93,-12.3,-42.45,51.06,-12.56,25.57,cam3,images/cam3/001136.png
1137,-0.5904,-0.0935,0.5445,-0.1717,-0.7362,-0.0337,-33.83,-5.36,31.2,-9.84,-42.18,-1.93,cam0,images/cam0/001137.png
1137,-0.5904,-0.0935,0.5445,-0.1717,-0.7362,-0.0337,-33.83,-5.36,31.2,-9.84,-42.18,-1.93,cam3,images/cam3/001137.png
1138,-0.1733,0.4447,-0.4892,0.4754,0.9264,-0.8252,-9.93,25.48,-28.03,27.24,53.08,-47.28,cam0,images/cam0/001138.png
1138,-0.1733,0.4447,-0.4892,0.4754,0.9264,-0.8252,-9.93,25.48,-28.03,27.24,53.08,-47.28,cam3,images/cam3/001138.png
1139,0.0628,-0.5507,0.9095,-0.4892,0.7131,0.4095,3.6,-31.55,52.11,-28.03,40.86,23.46,cam0,images/cam0/001139.png
1139,0.0628,-0.5507,0.9095,-0.4892,0.7131,0.4095,3.6,-31.55,52.11,-28.03,40.86,23.46,cam3,images/cam3/001139.png
1140,-0.2115,-0.3281,0.1349,-0.0229,0.1887,0.5,-12.12,-18.8,7.73,-1.31,10.81,28.65,cam0,images/cam0/001140.png
1140,-0.2115,-0.3281,0.1349,-0.0229,0.1887,0.5,-12.12,-18.8,7.73,-1.31,10.81,28.65,cam3,images/cam3/001140.png
1141,-0.0475,0.4969,0.5091,-0.2669,-0.2791,0.3267,-2.72,28.47,29.17,-15.29,-15.99,18.72,cam0,images/cam0/001141.png
1141,-0.0475,0.4969,0.5091,-0.2669,-0.2791,0.3267,-2.72,28.47,29.17,-15.29,-15.99,18.72,cam3,images/cam3/001141.png
1142,0.23,0.7346,-0.5445,-0.1595,-0.6119,0.2608,13.18,42.09,-31.2,-9.14,-35.06,14.94,cam0,images/cam0/001142.png
1142,0.23,0.7346,-0.5445,-0.1595,-0.6119,0.2608,13.18,42.09,-31.2,-9.14,-35.06,14.94,cam3,images/cam3/001142.png
1143,-0.2868,-0.9587,-0.2684,0.1963,-0.5568,0.2086,-16.43,-54.93,-15.38,11.25,-31.9,11.95,cam0,images/cam0/001143.png
1143,-0.2868,-0.9587,-0.2684,0.1963,-0.5568,0.2086,-16.43,-54.93,-15.38,11.25,-31.9,11.95,cam3,images/cam3/001143.png
1144,0.8498,-0.839,-1.2271,1.069,0.6151,0.48,48.69,-48.07,-70.31,61.25,35.24,27.5,cam0,images/cam0/001144.png
1144,0.8498,-0.839,-1.2271,1.069,0.6151,0.48,48.69,-48.07,-70.31,61.25,35.24,27.5,cam3,images/cam3/001144.png
1145,1.2977,0.247,0.1778,-0.2852,0.3636,0.9725,74.35,14.15,10.19,-16.34,20.83,55.72,cam0,images/cam0/001145.png
1145,1.2977,0.247,0.1778,-0.2852,0.3636,0.9725,74.35,14.15,10.19,-16.34,20.83,55.72,cam3,images/cam3/001145.png
1146,0.7362,0.3281,0.6105,-0.635,-0.0888,-0.0658,42.18,18.8,34.98,-36.38,-5.09,-3.77,cam0,images/cam0/001146.png
1146,0.7362,0.3281,0.6105,-0.635,-0.0888,-0.0658,42.18,18.8,34.98,-36.38,-5.09,-3.77,cam3,images/cam3/001146.png
1147,0.1318,0.1471,0.5859,-0.6718,-0.5583,-1.0507,7.55,8.43,33.57,-38.49,-31.99,-60.2,cam0,images/cam0/001147.png
1147,0.1318,0.1471,0.5859,-0.6718,-0.5583,-1.0507,7.55,8.43,33.57,-38.49,-31.99,-60.2,cam3,images/cam3/001147.png
1148,0.9449,0.4953,0.5459,-1.2685,-0.9955,0.5184,54.14,28.38,31.28,-72.68,-57.04,29.7,cam0,images/cam0/001148.png
1148,0.9449,0.4953,0.5459,-1.2685,-0.9955,0.5184,54.14,28.38,31.28,-72.68,-57.04,29.7,cam3,images/cam3/001148.png
1149,0.5337,-0.7761,-1.0078,0.3512,-1.1151,1.0062,30.58,-44.47,-57.74,20.12,-63.89,57.65,cam0,images/cam0/001149.png
1149,0.5337,-0.7761,-1.0078,0.3512,-1.1151,1.0062,30.58,-44.47,-57.74,20.12,-63.89,57.65,cam3,images/cam3/001149.png
1150,-0.4601,-1.3835,-1.3422,1.1535,0.4203,-0.1073,-26.36,-79.27,-76.9,66.09,24.08,-6.15,cam0,images/cam0/001150.png
1150,-0.4601,-1.3835,-1.3422,1.1535,0.4203,-0.1073,-26.36,-79.27,-76.9,66.09,24.08,-6.15,cam3,images/cam3/001150.png
1151,-0.6733,-1.2362,-0.2608,-0.5077,1.2195,-1.1381,-38.58,-70.83,-14.94,-29.09,69.87,-65.21,cam0,images/cam0/001151.png
1151,-0.6733,-1.2362,-0.2608,-0.5077,1.2195,-1.1381,-38.58,-70.83,-14.94,-29.09,69.87,-65.21,cam3,images/cam3/001151.png
1152,-0.5568,0.2162,0.3082,-0.1532,1.4034,-0.1948,-31.9,12.39,17.66,-8.78,80.41,-11.16,cam0,images/cam0/001152.png
1152,-0.5568,0.2162,0.3082,-0.1532,1.4034,-0.1948,-31.9,12.39,17.66,-8.78,80.41,-11.16,cam3,images/cam3/001152.png
1153,0.7576,-0.1977,0.1333,0.1058,0.9847,0.8221,43.41,-11.33,7.64,6.06,56.42,47.1,cam0,images/cam0/001153.png
1153,0.7576,-0.1977,0.1333,0.1058,0.9847,0.8221,43.41,-11.33,7.64,6.06,56.42,47.1,cam3,images/cam3/001153.png
1154,1.2071,-0.8313,0.3159,0.5353,-0.2484,0.2239,69.16,-47.63,18.1,30.67,-14.23,12.83,cam0,images/cam0/001154.png
1154,1.2071,-0.8313,0.3159,0.5353,-0.2484,0.2239,69.16,-47.63,18.1,30.67,-14.23,12.83,cam3,images/cam3/001154.png
1155,1.2163,-0.0536,0.2929,0.4739,-0.9111,-0.181,69.69,-3.07,16.78,27.15,-52.2,-10.37,cam0,images/cam0/001155.png
1155,1.2163,-0.0536,0.2929,0.4739,-0.9111,-0.181,69.69,-3.07,16.78,27.15,-52.2,-10.37,cam3,images/cam3/001155.png
1156,1.2502,1.3069,-0.1227,0.1564,-0.9248,0.0414,71.63,74.88,-7.03,8.96,-52.99,2.37,cam0,images/cam0/001156.png
1156,1.2502,1.3069,-0.1227,0.1564,-0.9248,0.0414,71.63,74.88,-7.03,8.96,-52.99,2.37,cam3,images/cam3/001156.png
1157,-0.115,1.0247,-0.8344,0.9418,0.0949,-0.4892,-6.59,58.71,-47.81,53.96,5.44,-28.03,cam0,images/cam0/001157.png
1157,-0.115,1.0247,-0.8344,0.9418,0.0949,-0.4892,-6.59,58.71,-47.81,53.96,5.44,-28.03,cam3,images/cam3/001157.png
1158,-1.0706,1.069,-0.9648,0.954,0.8789,-0.4939,-61.34,61.25,-55.28,54.66,50.36,-28.3,cam0,images/cam0/001158.png
1158,-1.0706,1.069,-0.9648,0.954,0.8789,-0.4939,-61.34,61.25,-55.28,54.66,50.36,-28.3,cam3,images/cam3/001158.png
1159,-1.3437,1.1627,0.707,-0.6166,-0.6503,0.9418,-76.99,66.62,40.51,-35.33,-37.26,53.96,cam0,images/cam0/001159.png
1159,-1.3437,1.1627,0.707,-0.6166,-0.6503,0.9418,-76.99,66.62,40.51,-35.33,-37.26,53.96,cam3,images/cam3/001159.png
1160,-0.4433,0.6625,0.1686,-0.1609,-0.2454,0.9248,-25.4,37.96,9.66,-9.22,-14.06,52.99,cam0,images/cam0/001160.png
1160,-0.4433,0.6625,0.1686,-0.1609,-0.2454,0.9248,-25.4,37.96,9.66,-9.22,-14.06,52.99,cam3,images/cam3/001160.png
1161,0.8727,-0.7563,0.5337,-0.9831,-0.4862,0.1963,50.0,-43.33,30.58,-56.33,-27.86,11.25,cam0,images/cam0/001161.png
1161,0.8727,-0.7563,0.5337,-0.9831,-0.4862,0.1963,50.0,-43.33,30.58,-56.33,-27.86,11.25,cam3,images/cam3/001161.png
1162,1.0891,0.4065,-0.5613,-0.4524,-0.5491,-0.6948,62.4,23.29,-32.16,-25.92,-31.46,-39.81,cam0,images/cam0/001162.png
1162,1.0891,0.4065,-0.5613,-0.4524,-0.5491,-0.6948,62.4,23.29,-32.16,-25.92,-31.46,-39.81,cam3,images/cam3/001162.png
1163,0.7301,0.5184,-0.931,0.207,-0.7624,-0.8435,41.83,29.7,-53.34,11.86,-43.68,-48.33,cam0,images/cam0/001163.png
1163,0.7301,0.5184,-0.931,0.207,-0.7624,-0.8435,41.83,29.7,-53.34,11.86,-43.68,-48.33,cam3,images/cam3/001163.png
1164,-0.0628,-0.9817,-0.1241,0.5292,-1.1919,-0.1548,-3.6,-56.25,-7.11,30.32,-68.29,-8.87,cam0,images/cam0/001164.png
1164,-0.0628,-0.9817,-0.1241,0.5292,-1.1919,-0.1548,-3.6,-56.25,-7.11,30.32,-68.29,-8.87,cam3,images/cam3/001164.png
1165,0.5875,0.0552,-0.3098,-0.6917,0.3067,0.0965,33.66,3.16,-17.75,-39.63,17.57,5.53,cam0,images/cam0/001165.png
1165,0.5875,0.0552,-0.3098,-0.6917,0.3067,0.0965,33.66,3.16,-17.75,-39.63,17.57,5.53,cam3,images/cam3/001165.png
1166,0.247,-1.1519,0.2515,-0.2454,0.1119,-0.3143,14.15,-66.0,14.41,-14.06,6.41,-18.01,cam0,images/cam0/001166.png
1166,0.247,-1.1519,0.2515,-0.2454,0.1119,-0.3143,14.15,-66.0,14.41,-14.06,6.41,-18.01,cam3,images/cam3/001166.png
1167,0.2883,-0.8789,1.0154,-0.5369,0.3313,-0.0935,16.52,-50.36,58.18,-30.76,18.98,-5.36,cam0,images/cam0/001167.png
1167,0.2883,-0.8789,1.0154,-0.5369,0.3313,-0.0935,16.52,-50.36,58.18,-30.76,18.98,-5.36,cam3,images/cam3/001167.png
1168,0.0735,0.7714,0.0949,-0.3021,0.1977,0.905,4.21,44.2,5.44,-17.31,11.33,51.85,cam0,images/cam0/001168.png
1168,0.0735,0.7714,0.0949,-0.3021,0.1977,0.905,4.21,44.2,5.44,-17.31,11.33,51.85,cam3,images/cam3/001168.png
1169,1.2563,-0.3512,-0.0183,-0.684,1.2332,0.4217,71.98,-20.12,-1.05,-39.19,70.66,24.16,cam0,images/cam0/001169.png
1169,1.2563,-0.3512,-0.0183,-0.684,1.2332,0.4217,71.98,-20.12,-1.05,-39.19,70.66,24.16,cam3,images/cam3/001169.png
1170,-0.362,-0.9526,-0.7746,-0.2698,-0.4463,-0.5843,-20.74,-54.58,-44.38,-15.46,-25.57,-33.48,cam0,images/cam0/001170.png
1170,-0.362,-0.9526,-0.7746,-0.2698,-0.4463,-0.5843,-20.74,-54.58,-44.38,-15.46,-25.57,-33.48,cam3,images/cam3/001170.png
1171,-0.2253,-0.1503,-1.1167,0.4264,-0.3236,-0.1656,-12.91,-8.61,-63.98,24.43,-18.54,-9.49,cam0,images/cam0/001171.png
1171,-0.2253,-0.1503,-1.1167,0.4264,-0.3236,-0.1656,-12.91,-8.61,-63.98,24.43,-18.54,-9.49,cam3,images/cam3/001171.png
1172,-0.1089,-0.3988,0.0075,-0.1456,-0.3204,-0.5046,-6.24,-22.85,0.43,-8.34,-18.36,-28.91,cam0,images/cam0/001172.png
1172,-0.1089,-0.3988,0.0075,-0.1456,-0.3204,-0.5046,-6.24,-22.85,0.43,-8.34,-18.36,-28.91,cam3,images/cam3/001172.png
1173,-0.3297,-1.1212,0.6672,-0.8819,-0.6994,-0.7929,-18.89,-64.24,38.23,-50.53,-40.07,-45.43,cam0,images/cam0/001173.png
1173,-0.3297,-1.1212,0.6672,-0.8819,-0.6994,-0.7929,-18.89,-64.24,38.23,-50.53,-40.07,-45.43,cam3,images/cam3/001173.png
1174,-0.1824,-0.9248,-0.6994,-0.6151,-0.7884,0.2178,-10.45,-52.99,-40.07,-35.24,-45.17,12.48,cam0,images/cam0/001174.png
1174,-0.1824,-0.9248,-0.6994,-0.6151,-0.7884,0.2178,-10.45,-52.99,-40.07,-35.24,-45.17,12.48,cam3,images/cam3/001174.png
1175,-0.1824,0.7761,-0.7393,-0.026,-0.4632,-0.4508,-10.45,44.47,-42.36,-1.49,-26.54,-25.83,cam0,images/cam0/001175.png
1175,-0.1824,0.7761,-0.7393,-0.026,-0.4632,-0.4508,-10.45,44.47,-42.36,-1.49,-26.54,-25.83,cam3,images/cam3/001175.png
1176,0.796,1.1259,-0.2377,0.698,-0.1672,-0.6458,45.61,64.51,-13.62,39.99,-9.58,-37.0,cam0,images/cam0/001176.png
1176,0.796,1.1259,-0.2377,0.698,-0.1672,-0.6458,45.61,64.51,-13.62,39.99,-9.58,-37.0,cam3,images/cam3/001176.png
1177,0.3389,0.2545,-0.6519,0.8851,0.3389,0.4356,19.42,14.58,-37.35,50.71,19.42,24.96,cam0,images/cam0/001177.png
1177,0.3389,0.2545,-0.6519,0.8851,0.3389,0.4356,19.42,14.58,-37.35,50.71,19.42,24.96,cam3,images/cam3/001177.png
1178,-0.543,-0.6196,-0.773,0.1625,0.0276,0.0106,-31.11,-35.5,-44.29,9.31,1.58,0.61,cam0,images/cam0/001178.png
1178,-0.543,-0.6196,-0.773,0.1625,0.0276,0.0106,-31.11,-35.5,-44.29,9.31,1.58,0.61,cam3,images/cam3/001178.png
1179,-0.4447,-0.7868,-0.2101,-0.543,-0.7807,-0.4924,-25.48,-45.08,-12.04,-31.11,-44.73,-28.21,cam0,images/cam0/001179.png
1179,-0.4447,-0.7868,-0.2101,-0.543,-0.7807,-0.4924,-25.48,-45.08,-12.04,-31.11,-44.73,-28.21,cam3,images/cam3/001179.png
1180,0.5721,0.0613,0.5737,-0.5952,-1.4188,0.8912,32.78,3.51,32.87,-34.1,-81.29,51.06,cam0,images/cam0/001180.png
1180,0.5721,0.0613,0.5737,-0.5952,-1.4188,0.8912,32.78,3.51,32.87,-34.1,-81.29,51.06,cam3,images/cam3/001180.png
1181,-1.0907,-0.2499,0.9402,-0.2115,-0.9187,-0.0721,-62.49,-14.32,53.87,-12.12,-52.64,-4.13,cam0,images/cam0/001181.png
1181,-1.0907,-0.2499,0.9402,-0.2115,-0.9187,-0.0721,-62.49,-14.32,53.87,-12.12,-52.64,-4.13,cam3,images/cam3/001181.png
1182,-0.6718,0.2178,-0.2684,0.2714,0.029,0.6702,-38.49,12.48,-15.38,15.55,1.66,38.4,cam0,images/cam0/001182.png
1182,-0.6718,0.2178,-0.2684,0.2714,0.029,0.6702,-38.49,12.48,-15.38,15.55,1.66,38.4,cam3,images/cam3/001182.png
1183,-0.8037,0.3344,-0.9587,0.1733,0.5613,-0.3389,-46.05,19.16,-54.93,9.93,32.16,-19.42,cam0,images/cam0/001183.png
1183,-0.8037,0.3344,-0.9587,0.1733,0.5613,-0.3389,-46.05,19.16,-54.93,9.93,32.16,-19.42,cam3,images/cam3/001183.png
1184,-0.2745,0.4662,-0.8159,0.0168,1.0123,-0.0581,-15.73,26.71,-46.75,0.96,58.0,-3.33,cam0,images/cam0/001184.png
1184,-0.2745,0.4662,-0.8159,0.0168,1.0123,-0.0581,-15.73,26.71,-46.75,0.96,58.0,-3.33,cam3,images/cam3/001184.png
1185,0.3267,0.8575,-0.7791,0.3758,0.8114,0.951,18.72,49.13,-44.64,21.53,46.49,54.49,cam0,images/cam0/001185.png
1185,0.3267,0.8575,-0.7791,0.3758,0.8114,0.951,18.72,49.13,-44.64,21.53,46.49,54.49,cam3,images/cam3/001185.png
1186,-0.6795,1.2823,-0.0183,0.0367,-0.2621,0.23,-38.93,73.47,-1.05,2.1,-15.02,13.18,cam0,images/cam0/001186.png
1186,-0.6795,1.2823,-0.0183,0.0367,-0.2621,0.23,-38.93,73.47,-1.05,2.1,-15.02,13.18,cam3,images/cam3/001186.png
1187,-1.2378,0.3941,0.0244,0.2115,-0.1381,0.2285,-70.92,22.58,1.4,12.12,-7.91,13.09,cam0,images/cam0/001187.png
