index,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,camera,image_path
3144,-0.3874,-0.9614,-2.2076,-0.395,1.3545,0.1662,-22.2,-55.08,-126.48,-22.63,77.6,9.52,left,images/left/003144.png
3144,-0.3874,-0.9614,-2.2076,-0.395,1.3545,0.1662,-22.2,-55.08,-126.48,-22.63,77.6,9.52,top,images/top/003144.png
3145,0.9958,0.6194,0.5669,-0.1065,1.5302,0.1662,57.05,35.49,32.48,-6.1,87.67,9.52,front,images/front/003145.png
3145,0.9958,0.6194,0.5669,-0.1065,1.5302,0.1662,57.05,35.49,32.48,-6.1,87.67,9.52,right,images/right/003145.png
3145,0.9958,0.6194,0.5669,-0.1065,1.5302,0.1662,57.05,35.49,32.48,-6.1,87.67,9.52,left,images/left/003145.png
3145,0.9958,0.6194,0.5669,-0.1065,1.5302,0.1662,57.05,35.49,32.48,-6.1,87.67,9.52,top,images/top/003145.png
3146,-1.6006,1.3127,0.9063,-0.0621,-0.5969,0.1537,-91.71,75.21,51.93,-3.56,-34.2,8.8,front,images/front/003146.png
3146,-1.6006,1.3127,0.9063,-0.0621,-0.5969,0.1537,-91.71,75.21,51.93,-3.56,-34.2,8.8,right,images/right/003146.png
3146,-1.6006,1.3127,0.9063,-0.0621,-0.5969,0.1537,-91.71,75.21,51.93,-3.56,-34.2,8.8,left,images/left/003146.png
3146,-1.6006,1.3127,0.9063,-0.0621,-0.5969,0.1537,-91.71,75.21,51.93,-3.56,-34.2,8.8,top,images/top/003146.png
3147,-0.225,0.2491,2.1165,1.5668,-0.8031,0.1662,-12.89,14.27,121.26,89.77,-46.02,9.52,front,images/front/003147.png
3147,-0.225,0.2491,2.1165,1.5668,-0.8031,0.1662,-12.89,14.27,121.26,89.77,-46.02,9.52,right,images/right/003147.png
3147,-0.225,0.2491,2.1165,1.5668,-0.8031,0.1662,-12.89,14.27,121.26,89.77,-46.02,9.52,left,images/left/003147.png
3147,-0.225,0.2491,2.1165,1.5668,-0.8031,0.1662,-12.89,14.27,121.26,89.77,-46.02,9.52,top,images/top/003147.png
3148,-0.9453,-2.3567,0.487,1.8045,-0.7997,0.1709,-54.16,-135.03,27.9,103.39,-45.82,9.79,front,images/front/003148.png
3148,-0.9453,-2.3567,0.487,1.8045,-0.7997,0.1709,-54.16,-135.03,27.9,103.39,-45.82,9.79,right,images/right/003148.png
3148,-0.9453,-2.3567,0.487,1.8045,-0.7997,0.1709,-54.16,-135.03,27.9,103.39,-45.82,9.79,left,images/left/003148.png
3148,-0.9453,-2.3567,0.487,1.8045,-0.7997,0.1709,-54.16,-135.03,27.9,103.39,-45.82,9.79,top,images/top/003148.png
3149,-1.1703,-1.8034,-0.0564,-0.3254,-0.7781,0.1709,-67.05,-103.33,-3.23,-18.64,-44.58,9.79,front,images/front/003149.png
3149,-1.1703,-1.8034,-0.0564,-0.3254,-0.7781,0.1709,-67.05,-103.33,-3.23,-18.64,-44.58,9.79,right,images/right/003149.png
3149,-1.1703,-1.8034,-0.0564,-0.3254,-0.7781,0.1709,-67.05,-103.33,-3.23,-18.64,-44.58,9.79,left,images/left/003149.png
3149,-1.1703,-1.8034,-0.0564,-0.3254,-0.7781,0.1709,-67.05,-103.33,-3.23,-18.64,-44.58,9.79,top,images/top/003149.png
3150,-1.1605,1.0005,0.6142,-1.9298,0.9838,0.1583,-66.49,57.32,35.19,-110.57,56.37,9.07,front,images/front/003150.png
3150,-1.1605,1.0005,0.6142,-1.9298,0.9838,0.1583,-66.49,57.32,35.19,-110.57,56.37,9.07,right,images/right/003150.png
3150,-1.1605,1.0005,0.6142,-1.9298,0.9838,0.1583,-66.49,57.32,35.19,-110.57,56.37,9.07,left,images/left/003150.png
3150,-1.1605,1.0005,0.6142,-1.9298,0.9838,0.1583,-66.49,57.32,35.19,-110.57,56.37,9.07,top,images/top/003150.png
3151,1.2363,1.722,0.3586,0.1684,-0.0203,0.2464,70.84,98.66,20.54,9.65,-1.16,14.12,front,images/front/003151.png
3151,1.2363,1.722,0.3586,0.1684,-0.0203,0.2464,70.84,98.66,20.54,9.65,-1.16,14.12,right,images/right/003151.png
3151,1.2363,1.722,0.3586,0.1684,-0.0203,0.2464,70.84,98.66,20.54,9.65,-1.16,14.12,left,images/left/003151.png
3151,1.2363,1.722,0.3586,0.1684,-0.0203,0.2464,70.84,98.66,20.54,9.65,-1.16,14.12,top,images/top/003151.png
3152,-0.5695,-0.837,0.4832,-0.5547,0.2498,0.2473,-32.63,-47.96,27.68,-31.78,14.31,14.17,front,images/front/003152.png
3152,-0.5695,-0.837,0.4832,-0.5547,0.2498,0.2473,-32.63,-47.96,27.68,-31.78,14.31,14.17,right,images/right/003152.png
3152,-0.5695,-0.837,0.4832,-0.5547,0.2498,0.2473,-32.63,-47.96,27.68,-31.78,14.31,14.17,left,images/left/003152.png
3152,-0.5695,-0.837,0.4832,-0.5547,0.2498,0.2473,-32.63,-47.96,27.68,-31.78,14.31,14.17,top,images/top/003152.png
3153,-1.8587,-1.3733,1.39,-1.4082,1.089,0.2455,-106.49,-78.68,79.64,-80.68,62.4,14.07,front,images/front/003153.png
3153,-1.8587,-1.3733,1.39,-1.4082,1.089,0.2455,-106.49,-78.68,79.64,-80.68,62.4,14.07,right,images/right/003153.png
3153,-1.8587,-1.3733,1.39,-1.4082,1.089,0.2455,-106.49,-78.68,79.64,-80.68,62.4,14.07,left,images/left/003153.png
3153,-1.8587,-1.3733,1.39,-1.4082,1.089,0.2455,-106.49,-78.68,79.64,-80.68,62.4,14.07,top,images/top/003153.png
3154,-2.1124,1.631,1.0922,-1.4601,-1.211,0.2455,-121.03,93.45,62.58,-83.66,-69.39,14.07,front,images/front/003154.png
3154,-2.1124,1.631,1.0922,-1.4601,-1.211,0.2455,-121.03,93.45,62.58,-83.66,-69.39,14.07,right,images/right/003154.png
3154,-2.1124,1.631,1.0922,-1.4601,-1.211,0.2455,-121.03,93.45,62.58,-83.66,-69.39,14.07,left,images/left/003154.png
3154,-2.1124,1.631,1.0922,-1.4601,-1.211,0.2455,-121.03,93.45,62.58,-83.66,-69.39,14.07,top,images/top/003154.png
3155,-0.1296,-0.857,1.1191,0.6867,-1.3579,0.2684,-7.43,-49.1,64.12,39.35,-77.8,15.38,front,images/front/003155.png
3155,-0.1296,-0.857,1.1191,0.6867,-1.3579,0.2684,-7.43,-49.1,64.12,39.35,-77.8,15.38,right,images/right/003155.png
3155,-0.1296,-0.857,1.1191,0.6867,-1.3579,0.2684,-7.43,-49.1,64.12,39.35,-77.8,15.38,left,images/left/003155.png
3155,-0.1296,-0.857,1.1191,0.6867,-1.3579,0.2684,-7.43,-49.1,64.12,39.35,-77.8,15.38,top,images/top/003155.png
3156,-1.8323,0.9771,-0.7874,-0.1406,-1.3493,0.2558,-104.99,55.98,-45.12,-8.06,-77.31,14.66,front,images/front/003156.png
3156,-1.8323,0.9771,-0.7874,-0.1406,-1.3493,0.2558,-104.99,55.98,-45.12,-8.06,-77.31,14.66,right,images/right/003156.png
3156,-1.8323,0.9771,-0.7874,-0.1406,-1.3493,0.2558,-104.99,55.98,-45.12,-8.06,-77.31,14.66,left,images/left/003156.png
3156,-1.8323,0.9771,-0.7874,-0.1406,-1.3493,0.2558,-104.99,55.98,-45.12,-8.06,-77.31,14.66,top,images/top/003156.png
3157,-2.281,0.4262,0.9743,1.5657,-0.9249,0.2433,-130.69,24.42,55.82,89.71,-52.99,13.94,front,images/front/003157.png
3157,-2.281,0.4262,0.9743,1.5657,-0.9249,0.2433,-130.69,24.42,55.82,89.71,-52.99,13.94,right,images/right/003157.png
3157,-2.281,0.4262,0.9743,1.5657,-0.9249,0.2433,-130.69,24.42,55.82,89.71,-52.99,13.94,left,images/left/003157.png
3157,-2.281,0.4262,0.9743,1.5657,-0.9249,0.2433,-130.69,24.42,55.82,89.71,-52.99,13.94,top,images/top/003157.png
3158,-0.3157,-0.0015,1.6956,1.7589,-0.8915,0.2544,-18.09,-0.09,97.15,100.78,-51.08,14.58,front,images/front/003158.png
3158,-0.3157,-0.0015,1.6956,1.7589,-0.8915,0.2544,-18.09,-0.09,97.15,100.78,-51.08,14.58,right,images/right/003158.png
3158,-0.3157,-0.0015,1.6956,1.7589,-0.8915,0.2544,-18.09,-0.09,97.15,100.78,-51.08,14.58,left,images/left/003158.png
3158,-0.3157,-0.0015,1.6956,1.7589,-0.8915,0.2544,-18.09,-0.09,97.15,100.78,-51.08,14.58,top,images/top/003158.png
3159,-1.2366,-1.566,-0.5197,-0.3792,0.3215,0.2434,-70.85,-89.73,-29.78,-21.73,18.42,13.95,front,images/front/003159.png
3159,-1.2366,-1.566,-0.5197,-0.3792,0.3215,0.2434,-70.85,-89.73,-29.78,-21.73,18.42,13.95,right,images/right/003159.png
3159,-1.2366,-1.566,-0.5197,-0.3792,0.3215,0.2434,-70.85,-89.73,-29.78,-21.73,18.42,13.95,left,images/left/003159.png
3159,-1.2366,-1.566,-0.5197,-0.3792,0.3215,0.2434,-70.85,-89.73,-29.78,-21.73,18.42,13.95,top,images/top/003159.png
3160,-1.296,-1.6195,-0.3246,-0.3792,0.7115,0.2434,-74.25,-92.79,-18.6,-21.73,40.77,13.95,front,images/front/003160.png
3160,-1.296,-1.6195,-0.3246,-0.3792,0.7115,0.2434,-74.25,-92.79,-18.6,-21.73,40.77,13.95,right,images/right/003160.png
3160,-1.296,-1.6195,-0.3246,-0.3792,0.7115,0.2434,-74.25,-92.79,-18.6,-21.73,40.77,13.95,left,images/left/003160.png
3160,-1.296,-1.6195,-0.3246,-0.3792,0.7115,0.2434,-74.25,-92.79,-18.6,-21.73,40.77,13.95,top,images/top/003160.png
3161,0.535,1.2245,0.9722,-1.4548,-0.1062,0.2309,30.66,70.16,55.7,-83.36,-6.09,13.23,front,images/front/003161.png
3161,0.535,1.2245,0.9722,-1.4548,-0.1062,0.2309,30.66,70.16,55.7,-83.36,-6.09,13.23,right,images/right/003161.png
3161,0.535,1.2245,0.9722,-1.4548,-0.1062,0.2309,30.66,70.16,55.7,-83.36,-6.09,13.23,left,images/left/003161.png
3161,0.535,1.2245,0.9722,-1.4548,-0.1062,0.2309,30.66,70.16,55.7,-83.36,-6.09,13.23,top,images/top/003161.png
3162,-0.0177,-0.8551,0.6404,-1.6861,0.1601,0.2434,-1.01,-48.99,36.69,-96.61,9.17,13.95,front,images/front/003162.png
3162,-0.0177,-0.8551,0.6404,-1.6861,0.1601,0.2434,-1.01,-48.99,36.69,-96.61,9.17,13.95,right,images/right/003162.png
3162,-0.0177,-0.8551,0.6404,-1.6861,0.1601,0.2434,-1.01,-48.99,36.69,-96.61,9.17,13.95,left,images/left/003162.png
3162,-0.0177,-0.8551,0.6404,-1.6861,0.1601,0.2434,-1.01,-48.99,36.69,-96.61,9.17,13.95,top,images/top/003162.png
3163,0.1472,-1.9682,0.5273,-1.7184,1.0317,0.2021,8.44,-112.77,30.21,-98.46,59.11,11.58,front,images/front/003163.png
3163,0.1472,-1.9682,0.5273,-1.7184,1.0317,0.2021,8.44,-112.77,30.21,-98.46,59.11,11.58,right,images/right/003163.png
3163,0.1472,-1.9682,0.5273,-1.7184,1.0317,0.2021,8.44,-112.77,30.21,-98.46,59.11,11.58,left,images/left/003163.png
3163,0.1472,-1.9682,0.5273,-1.7184,1.0317,0.2021,8.44,-112.77,30.21,-98.46,59.11,11.58,top,images/top/003163.png
3164,0.1434,-1.9607,0.5538,-1.7535,1.0887,0.1813,8.22,-112.34,31.73,-100.47,62.38,10.39,front,images/front/003164.png
3164,0.1434,-1.9607,0.5538,-1.7535,1.0887,0.1813,8.22,-112.34,31.73,-100.47,62.38,10.39,right,images/right/003164.png
3164,0.1434,-1.9607,0.5538,-1.7535,1.0887,0.1813,8.22,-112.34,31.73,-100.47,62.38,10.39,left,images/left/003164.png
3164,0.1434,-1.9607,0.5538,-1.7535,1.0887,0.1813,8.22,-112.34,31.73,-100.47,62.38,10.39,top,images/top/003164.png
3165,-0.9922,-0.8963,0.1917,-0.1025,0.5882,0.1813,-56.85,-51.35,10.98,-5.87,33.7,10.39,front,images/front/003165.png
3165,-0.9922,-0.8963,0.1917,-0.1025,0.5882,0.1813,-56.85,-51.35,10.98,-5.87,33.7,10.39,right,images/right/003165.png
3165,-0.9922,-0.8963,0.1917,-0.1025,0.5882,0.1813,-56.85,-51.35,10.98,-5.87,33.7,10.39,left,images/left/003165.png
3165,-0.9922,-0.8963,0.1917,-0.1025,0.5882,0.1813,-56.85,-51.35,10.98,-5.87,33.7,10.39,top,images/top/003165.png
3166,-1.0953,-2.1174,0.2741,-0.0157,-0.1882,0.1924,-62.76,-121.32,15.7,-0.9,-10.78,11.02,front,images/front/003166.png
3166,-1.0953,-2.1174,0.2741,-0.0157,-0.1882,0.1924,-62.76,-121.32,15.7,-0.9,-10.78,11.02,right,images/right/003166.png
3166,-1.0953,-2.1174,0.2741,-0.0157,-0.1882,0.1924,-62.76,-121.32,15.7,-0.9,-10.78,11.02,left,images/left/003166.png
3166,-1.0953,-2.1174,0.2741,-0.0157,-0.1882,0.1924,-62.76,-121.32,15.7,-0.9,-10.78,11.02,top,images/top/003166.png
3167,-0.2614,-2.1899,1.0585,-0.7445,0.1582,0.1798,-14.98,-125.47,60.65,-42.66,9.07,10.3,front,images/front/003167.png
3167,-0.2614,-2.1899,1.0585,-0.7445,0.1582,0.1798,-14.98,-125.47,60.65,-42.66,9.07,10.3,right,images/right/003167.png
3167,-0.2614,-2.1899,1.0585,-0.7445,0.1582,0.1798,-14.98,-125.47,60.65,-42.66,9.07,10.3,left,images/left/003167.png
3167,-0.2614,-2.1899,1.0585,-0.7445,0.1582,0.1798,-14.98,-125.47,60.65,-42.66,9.07,10.3,top,images/top/003167.png
3168,-0.3011,-2.1499,2.0919,0.8256,1.2071,0.1798,-17.25,-123.18,119.86,47.3,69.16,10.3,front,images/front/003168.png
3168,-0.3011,-2.1499,2.0919,0.8256,1.2071,0.1798,-17.25,-123.18,119.86,47.3,69.16,10.3,right,images/right/003168.png
3168,-0.3011,-2.1499,2.0919,0.8256,1.2071,0.1798,-17.25,-123.18,119.86,47.3,69.16,10.3,left,images/left/003168.png
3168,-0.3011,-2.1499,2.0919,0.8256,1.2071,0.1798,-17.25,-123.18,119.86,47.3,69.16,10.3,top,images/top/003168.png
3169,-0.8947,-1.5805,0.3201,-0.8572,1.6326,0.1924,-51.26,-90.56,18.34,-49.11,93.54,11.02,front,images/front/003169.png
3169,-0.8947,-1.5805,0.3201,-0.8572,1.6326,0.1924,-51.26,-90.56,18.34,-49.11,93.54,11.02,right,images/right/003169.png
3169,-0.8947,-1.5805,0.3201,-0.8572,1.6326,0.1924,-51.26,-90.56,18.34,-49.11,93.54,11.02,left,images/left/003169.png
3169,-0.8947,-1.5805,0.3201,-0.8572,1.6326,0.1924,-51.26,-90.56,18.34,-49.11,93.54,11.02,top,images/top/003169.png
3170,0.8399,1.2242,1.041,-0.7815,1.6568,0.1897,48.12,70.14,59.65,-44.78,94.93,10.87,front,images/front/003170.png
3170,0.8399,1.2242,1.041,-0.7815,1.6568,0.1897,48.12,70.14,59.65,-44.78,94.93,10.87,right,images/right/003170.png
3170,0.8399,1.2242,1.041,-0.7815,1.6568,0.1897,48.12,70.14,59.65,-44.78,94.93,10.87,left,images/left/003170.png
3170,0.8399,1.2242,1.041,-0.7815,1.6568,0.1897,48.12,70.14,59.65,-44.78,94.93,10.87,top,images/top/003170.png
3171,1.4527,-0.8454,2.0553,1.5088,-0.7167,0.198,83.23,-48.44,117.76,86.45,-41.06,11.34,front,images/front/003171.png
3171,1.4527,-0.8454,2.0553,1.5088,-0.7167,0.198,83.23,-48.44,117.76,86.45,-41.06,11.34,right,images/right/003171.png
3171,1.4527,-0.8454,2.0553,1.5088,-0.7167,0.198,83.23,-48.44,117.76,86.45,-41.06,11.34,left,images/left/003171.png
3171,1.4527,-0.8454,2.0553,1.5088,-0.7167,0.198,83.23,-48.44,117.76,86.45,-41.06,11.34,top,images/top/003171.png
3172,1.2201,-0.9862,2.3229,1.1199,0.0797,0.198,69.91,-56.5,133.1,64.16,4.57,11.34,front,images/front/003172.png
3172,1.2201,-0.9862,2.3229,1.1199,0.0797,0.198,69.91,-56.5,133.1,64.16,4.57,11.34,right,images/right/003172.png
3172,1.2201,-0.9862,2.3229,1.1199,0.0797,0.198,69.91,-56.5,133.1,64.16,4.57,11.34,left,images/left/003172.png
3172,1.2201,-0.9862,2.3229,1.1199,0.0797,0.198,69.91,-56.5,133.1,64.16,4.57,11.34,top,images/top/003172.png
3173,1.5479,-2.0025,0.4169,1.9456,0.1512,0.2105,88.69,-114.74,23.89,111.47,8.66,12.06,front,images/front/003173.png
3173,1.5479,-2.0025,0.4169,1.9456,0.1512,0.2105,88.69,-114.74,23.89,111.47,8.66,12.06,right,images/right/003173.png
3173,1.5479,-2.0025,0.4169,1.9456,0.1512,0.2105,88.69,-114.74,23.89,111.47,8.66,12.06,left,images/left/003173.png
3173,1.5479,-2.0025,0.4169,1.9456,0.1512,0.2105,88.69,-114.74,23.89,111.47,8.66,12.06,top,images/top/003173.png
3174,2.1757,0.481,-0.0093,1.9543,0.6449,0.2105,124.66,27.56,-0.53,111.98,36.95,12.06,front,images/front/003174.png
3174,2.1757,0.481,-0.0093,1.9543,0.6449,0.2105,124.66,27.56,-0.53,111.98,36.95,12.06,right,images/right/003174.png
3174,2.1757,0.481,-0.0093,1.9543,0.6449,0.2105,124.66,27.56,-0.53,111.98,36.95,12.06,left,images/left/003174.png
3174,2.1757,0.481,-0.0093,1.9543,0.6449,0.2105,124.66,27.56,-0.53,111.98,36.95,12.06,top,images/top/003174.png
3175,0.6108,1.797,-0.0941,1.0391,0.6532,0.198,35.0,102.96,-5.39,59.54,37.42,11.34,front,images/front/003175.png
3175,0.6108,1.797,-0.0941,1.0391,0.6532,0.198,35.0,102.96,-5.39,59.54,37.42,11.34,right,images/right/003175.png
3175,0.6108,1.797,-0.0941,1.0391,0.6532,0.198,35.0,102.96,-5.39,59.54,37.42,11.34,left,images/left/003175.png
3175,0.6108,1.797,-0.0941,1.0391,0.6532,0.198,35.0,102.96,-5.39,59.54,37.42,11.34,top,images/top/003175.png
3176,0.631,2.1514,-0.132,-1.1491,1.2501,0.1948,36.15,123.27,-7.56,-65.84,71.63,11.16,front,images/front/003176.png
3176,0.631,2.1514,-0.132,-1.1491,1.2501,0.1948,36.15,123.27,-7.56,-65.84,71.63,11.16,right,images/right/003176.png
3176,0.631,2.1514,-0.132,-1.1491,1.2501,0.1948,36.15,123.27,-7.56,-65.84,71.63,11.16,left,images/left/003176.png
3176,0.631,2.1514,-0.132,-1.1491,1.2501,0.1948,36.15,123.27,-7.56,-65.84,71.63,11.16,top,images/top/003176.png
3177,1.6845,2.3283,-0.4423,-2.2595,1.2983,0.2073,96.51,133.4,-25.34,-129.46,74.39,11.88,front,images/front/003177.png
3177,1.6845,2.3283,-0.4423,-2.2595,1.2983,0.2073,96.51,133.4,-25.34,-129.46,74.39,11.88,right,images/right/003177.png
3177,1.6845,2.3283,-0.4423,-2.2595,1.2983,0.2073,96.51,133.4,-25.34,-129.46,74.39,11.88,left,images/left/003177.png
3177,1.6845,2.3283,-0.4423,-2.2595,1.2983,0.2073,96.51,133.4,-25.34,-129.46,74.39,11.88,top,images/top/003177.png
3178,1.1019,2.0911,-0.1616,-0.3077,1.4248,0.2088,63.13,119.81,-9.26,-17.63,81.64,11.97,front,images/front/003178.png
3178,1.1019,2.0911,-0.1616,-0.3077,1.4248,0.2088,63.13,119.81,-9.26,-17.63,81.64,11.97,right,images/right/003178.png
3178,1.1019,2.0911,-0.1616,-0.3077,1.4248,0.2088,63.13,119.81,-9.26,-17.63,81.64,11.97,left,images/left/003178.png
3178,1.1019,2.0911,-0.1616,-0.3077,1.4248,0.2088,63.13,119.81,-9.26,-17.63,81.64,11.97,top,images/top/003178.png
3179,1.1779,1.4622,0.797,0.302,-0.0318,0.4096,67.49,83.78,45.66,17.3,-1.82,23.47,front,images/front/003179.png
3179,1.1779,1.4622,0.797,0.302,-0.0318,0.4096,67.49,83.78,45.66,17.3,-1.82,23.47,right,images/right/003179.png
3179,1.1779,1.4622,0.797,0.302,-0.0318,0.4096,67.49,83.78,45.66,17.3,-1.82,23.47,left,images/left/003179.png
3179,1.1779,1.4622,0.797,0.302,-0.0318,0.4096,67.49,83.78,45.66,17.3,-1.82,23.47,top,images/top/003179.png
3180,0.4031,-1.2864,0.8578,-0.4737,-0.353,0.4054,23.1,-73.7,49.15,-27.14,-20.23,23.23,front,images/front/003180.png
3180,0.4031,-1.2864,0.8578,-0.4737,-0.353,0.4054,23.1,-73.7,49.15,-27.14,-20.23,23.23,right,images/right/003180.png
3180,0.4031,-1.2864,0.8578,-0.4737,-0.353,0.4054,23.1,-73.7,49.15,-27.14,-20.23,23.23,left,images/left/003180.png
3180,0.4031,-1.2864,0.8578,-0.4737,-0.353,0.4054,23.1,-73.7,49.15,-27.14,-20.23,23.23,top,images/top/003180.png
3181,0.5833,-1.2201,-1.225,-0.5106,-0.6817,0.3928,33.42,-69.9,-70.19,-29.25,-39.06,22.51,front,images/front/003181.png
3181,0.5833,-1.2201,-1.225,-0.5106,-0.6817,0.3928,33.42,-69.9,-70.19,-29.25,-39.06,22.51,right,images/right/003181.png
3181,0.5833,-1.2201,-1.225,-0.5106,-0.6817,0.3928,33.42,-69.9,-70.19,-29.25,-39.06,22.51,left,images/left/003181.png
3181,0.5833,-1.2201,-1.225,-0.5106,-0.6817,0.3928,33.42,-69.9,-70.19,-29.25,-39.06,22.51,top,images/top/003181.png
3182,-0.927,0.9783,0.2137,-0.3909,-1.3323,0.4054,-53.11,56.05,12.24,-22.39,-76.33,23.23,front,images/front/003182.png
3182,-0.927,0.9783,0.2137,-0.3909,-1.3323,0.4054,-53.11,56.05,12.24,-22.39,-76.33,23.23,right,images/right/003182.png
3182,-0.927,0.9783,0.2137,-0.3909,-1.3323,0.4054,-53.11,56.05,12.24,-22.39,-76.33,23.23,left,images/left/003182.png
3182,-0.927,0.9783,0.2137,-0.3909,-1.3323,0.4054,-53.11,56.05,12.24,-22.39,-76.33,23.23,top,images/top/003182.png
3183,1.0252,0.6408,0.8515,-0.3508,0.9694,0.3972,58.74,36.71,48.79,-20.1,55.54,22.76,front,images/front/003183.png
3183,1.0252,0.6408,0.8515,-0.3508,0.9694,0.3972,58.74,36.71,48.79,-20.1,55.54,22.76,right,images/right/003183.png
3183,1.0252,0.6408,0.8515,-0.3508,0.9694,0.3972,58.74,36.71,48.79,-20.1,55.54,22.76,left,images/left/003183.png
3183,1.0252,0.6408,0.8515,-0.3508,0.9694,0.3972,58.74,36.71,48.79,-20.1,55.54,22.76,top,images/top/003183.png
3184,1.5745,1.5529,-0.0223,0.2822,0.7067,0.4098,90.21,88.97,-1.28,16.17,40.49,23.48,front,images/front/003184.png
3184,1.5745,1.5529,-0.0223,0.2822,0.7067,0.4098,90.21,88.97,-1.28,16.17,40.49,23.48,right,images/right/003184.png
3184,1.5745,1.5529,-0.0223,0.2822,0.7067,0.4098,90.21,88.97,-1.28,16.17,40.49,23.48,left,images/left/003184.png
3184,1.5745,1.5529,-0.0223,0.2822,0.7067,0.4098,90.21,88.97,-1.28,16.17,40.49,23.48,top,images/top/003184.png
3185,-0.5178,1.2116,0.7446,1.7997,0.6359,0.3972,-29.67,69.42,42.66,103.11,36.43,22.76,front,images/front/003185.png
3185,-0.5178,1.2116,0.7446,1.7997,0.6359,0.3972,-29.67,69.42,42.66,103.11,36.43,22.76,right,images/right/003185.png
3185,-0.5178,1.2116,0.7446,1.7997,0.6359,0.3972,-29.67,69.42,42.66,103.11,36.43,22.76,left,images/left/003185.png
3185,-0.5178,1.2116,0.7446,1.7997,0.6359,0.3972,-29.67,69.42,42.66,103.11,36.43,22.76,top,images/top/003185.png
3186,-2.005,-1.6044,-1.3648,1.319,0.1062,0.3847,-114.88,-91.93,-78.2,75.57,6.08,22.04,front,images/front/003186.png
3186,-2.005,-1.6044,-1.3648,1.319,0.1062,0.3847,-114.88,-91.93,-78.2,75.57,6.08,22.04,right,images/right/003186.png
3186,-2.005,-1.6044,-1.3648,1.319,0.1062,0.3847,-114.88,-91.93,-78.2,75.57,6.08,22.04,left,images/left/003186.png
3186,-2.005,-1.6044,-1.3648,1.319,0.1062,0.3847,-114.88,-91.93,-78.2,75.57,6.08,22.04,top,images/top/003186.png
3187,-0.182,-1.7447,-0.1224,-0.3713,-1.2595,0.3233,-10.43,-99.96,-7.01,-21.27,-72.17,18.52,front,images/front/003187.png
3187,-0.182,-1.7447,-0.1224,-0.3713,-1.2595,0.3233,-10.43,-99.96,-7.01,-21.27,-72.17,18.52,right,images/right/003187.png
3187,-0.182,-1.7447,-0.1224,-0.3713,-1.2595,0.3233,-10.43,-99.96,-7.01,-21.27,-72.17,18.52,left,images/left/003187.png
3187,-0.182,-1.7447,-0.1224,-0.3713,-1.2595,0.3233,-10.43,-99.96,-7.01,-21.27,-72.17,18.52,top,images/top/003187.png
3188,0.1754,1.1513,-0.1186,-0.5722,0.3673,0.3233,10.05,65.97,-6.79,-32.78,21.04,18.52,front,images/front/003188.png
3188,0.1754,1.1513,-0.1186,-0.5722,0.3673,0.3233,10.05,65.97,-6.79,-32.78,21.04,18.52,right,images/right/003188.png
3188,0.1754,1.1513,-0.1186,-0.5722,0.3673,0.3233,10.05,65.97,-6.79,-32.78,21.04,18.52,left,images/left/003188.png
3188,0.1754,1.1513,-0.1186,-0.5722,0.3673,0.3233,10.05,65.97,-6.79,-32.78,21.04,18.52,top,images/top/003188.png
3189,0.2966,2.0278,0.186,-0.6516,-0.0182,0.3103,16.99,116.19,10.66,-37.34,-1.05,17.78,front,images/front/003189.png
3189,0.2966,2.0278,0.186,-0.6516,-0.0182,0.3103,16.99,116.19,10.66,-37.34,-1.05,17.78,right,images/right/003189.png
3189,0.2966,2.0278,0.186,-0.6516,-0.0182,0.3103,16.99,116.19,10.66,-37.34,-1.05,17.78,left,images/left/003189.png
3189,0.2966,2.0278,0.186,-0.6516,-0.0182,0.3103,16.99,116.19,10.66,-37.34,-1.05,17.78,top,images/top/003189.png
3190,-0.2681,0.0037,-0.6591,-0.6432,1.0014,0.3229,-15.36,0.21,-37.77,-36.85,57.38,18.5,front,images/front/003190.png
3190,-0.2681,0.0037,-0.6591,-0.6432,1.0014,0.3229,-15.36,0.21,-37.77,-36.85,57.38,18.5,right,images/right/003190.png
3190,-0.2681,0.0037,-0.6591,-0.6432,1.0014,0.3229,-15.36,0.21,-37.77,-36.85,57.38,18.5,left,images/left/003190.png
3190,-0.2681,0.0037,-0.6591,-0.6432,1.0014,0.3229,-15.36,0.21,-37.77,-36.85,57.38,18.5,top,images/top/003190.png
3191,1.0644,0.425,-1.333,0.4688,1.0581,0.3204,60.98,24.35,-76.37,26.86,60.62,18.36,front,images/front/003191.png
3191,1.0644,0.425,-1.333,0.4688,1.0581,0.3204,60.98,24.35,-76.37,26.86,60.62,18.36,right,images/right/003191.png
3191,1.0644,0.425,-1.333,0.4688,1.0581,0.3204,60.98,24.35,-76.37,26.86,60.62,18.36,left,images/left/003191.png
3191,1.0644,0.425,-1.333,0.4688,1.0581,0.3204,60.98,24.35,-76.37,26.86,60.62,18.36,top,images/top/003191.png
3192,-0.6091,0.3973,1.2609,1.2976,0.7172,0.333,-34.9,22.77,72.24,74.35,41.09,19.08,front,images/front/003192.png
3192,-0.6091,0.3973,1.2609,1.2976,0.7172,0.333,-34.9,22.77,72.24,74.35,41.09,19.08,right,images/right/003192.png
3192,-0.6091,0.3973,1.2609,1.2976,0.7172,0.333,-34.9,22.77,72.24,74.35,41.09,19.08,left,images/left/003192.png
